gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
JRK,0.680225956,0.675323982,0.68512793,0.862814623,0.72455432,0.66386444,0.672895446,0.499292883,0.657934025
MYO10,0.680203788,0.817494464,0.542913112,0.720452772,0.420005565,0.83204012,0.449287794,0.899990499,0.759445979
IFT22,0.680173703,0.779088258,0.581259147,0.70730461,0.435108137,0.791739901,0.470841957,0.838220265,0.837827347
RPS14,0.680156059,0.623869145,0.736442973,0.728005076,0.674304929,0.590180444,0.757079649,0.553421915,0.77794434
RPL28,0.6800606,0.641861938,0.718259263,0.551887567,0.519234658,0.703089055,0.690092902,0.670609193,0.945450227
ZNF420,0.68004601,0.692507866,0.667584154,0.604939637,0.632412679,0.829895018,0.695291092,0.642688943,0.675048691
RASIP1,0.679958016,0.643512103,0.71640393,0.757827483,0.630165107,0.645178781,0.686043608,0.527530046,0.833003074
SMYD5,0.679954963,0.604269844,0.755640081,0.440146852,0.663557706,0.578088885,0.690428817,0.794573796,0.91293372
SNRNP27,0.679929854,0.805798311,0.554061397,0.887015384,0.548778154,0.774359218,0.550131991,0.756020331,0.563274045
CUL4A,0.67991877,0.682381576,0.677455964,0.697912581,0.723739303,0.735008381,0.69706567,0.614223766,0.611562918
VPS26B,0.679814376,0.640270813,0.71935794,0.587552169,0.621290182,0.661287739,0.688846287,0.67197253,0.84793735
AFAP1L2,0.67979628,0.520412055,0.839180505,0.327597907,0.829814942,0.4718497,0.885168195,0.761788557,0.802558378
NPB,0.67979447,0.643260563,0.716328377,0.880089441,0.664589879,0.62817948,0.778897794,0.421512768,0.705497459
PRTFDC1,0.679692452,0.639956388,0.719428516,0.710082859,0.757481389,0.647828093,0.780354101,0.561958211,0.620450057
TPRG1,0.679582629,0.896306752,0.462858507,0.753800582,0.76310982,0.97662172,0.405123542,0.958497954,0.220342158
ABCA9,0.679541912,0.696552637,0.662531188,0.636775494,0.649587742,0.619218371,0.649236898,0.833664045,0.688768925
RASA1,0.679527435,0.66396578,0.695089091,0.59021641,0.615688217,0.668113926,0.655706811,0.733567003,0.813872244
ZNF70,0.679497802,0.711433076,0.647562529,0.665856174,0.631867752,0.781562714,0.610252513,0.68688034,0.700567322
NIF3L1,0.679473825,0.722188216,0.636759433,0.81901343,0.52932091,0.732159556,0.53894774,0.615391663,0.84200965
ZRSR2,0.679444192,0.758641368,0.600247016,0.773483805,0.508963823,0.744627067,0.502685279,0.757813232,0.789091946
TOB1,0.67942734,0.669219842,0.689634837,0.574262176,0.479503797,0.771221982,0.651143805,0.662175368,0.93825691
CFAP69,0.679426322,0.628080176,0.730772467,0.793439831,0.688589771,0.519361559,0.713876994,0.571439138,0.789850637
PLA2G4B,0.679418178,0.835955727,0.522880629,0.90126901,0.688195495,0.892233253,0.678390869,0.714364918,0.202055524
RNF5,0.67930123,0.659573332,0.699029128,0.756216451,0.654290542,0.698250531,0.679302927,0.524253015,0.763493916
ABHD13,0.679230654,0.702148721,0.656312588,0.743501245,0.612527229,0.693645451,0.652537001,0.669299466,0.703873533
TESPA1,0.679208486,0.539312156,0.819104817,0.598159597,0.742394425,0.707070488,0.849620315,0.312706384,0.86529971
RASGRP2,0.679198081,0.665795778,0.692600384,0.429297159,0.825970589,0.683086204,0.750163207,0.88500397,0.501667357
PLD5,0.679167996,0.590103534,0.768232457,0.520059854,0.859799537,0.421273217,0.873097673,0.828977531,0.571800162
ODF2L,0.679109635,0.67225144,0.685967829,0.623859418,0.794235167,0.640716889,0.774902788,0.752178014,0.488765532
RPL18A,0.679096176,0.661890576,0.696301775,0.637434429,0.651501435,0.572218188,0.648776118,0.77601911,0.788627773
GPATCH2,0.679050369,0.660569086,0.697531652,0.734212366,0.700652827,0.663098962,0.69803541,0.584395931,0.693906718
RAP2B,0.679011236,0.543357605,0.814664866,0.466001398,0.777751613,0.642206448,0.816776037,0.521864969,0.849466948
CREB3,0.678854362,0.606908525,0.7508002,0.722258566,0.720315692,0.576296663,0.727238241,0.522170346,0.804846667
MAD2L1,0.678830611,0.711257089,0.646404133,0.689757667,0.524744332,0.656484504,0.585843416,0.787529096,0.828624651
TMC4,0.678767726,0.646430373,0.711105079,0.595764086,0.720257331,0.736112487,0.72677814,0.607414545,0.686279766
GIMAP5,0.678741034,0.747636724,0.609845344,0.756608012,0.498351645,0.886915628,0.595939848,0.599386532,0.735244539
TRGC2,0.678673285,0.716212334,0.641134237,0.627158165,0.727996933,0.697637063,0.73703201,0.823841774,0.458373767
ARMCX6,0.678580994,0.787819995,0.569341992,0.800320306,0.491262834,0.856255132,0.488380757,0.706884547,0.728382386
ZNF276,0.678571267,0.64310041,0.714042124,0.632626443,0.81126772,0.593697026,0.787486343,0.702977762,0.543372308
NAA38,0.678550456,0.578110601,0.778990312,0.725320476,0.720752041,0.644684071,0.716556844,0.364327255,0.89966205
TUSC2,0.678510305,0.775281229,0.58173938,0.772443488,0.618292062,0.787601707,0.536029018,0.765798492,0.590897061
NXPH2,0.67849956,0.54729244,0.80970668,0.405029214,0.746177702,0.762856018,0.793938613,0.473992087,0.889003726
PPM1L,0.678456355,0.590822639,0.76609007,0.534238153,0.779641556,0.66068513,0.768056244,0.577544636,0.750572412
RPS6KA3,0.678380916,0.712997057,0.643764774,0.812821748,0.552578397,0.704612545,0.612098345,0.621556878,0.76661758
ZBTB12,0.67835264,0.655677178,0.701028101,0.703798207,0.77903216,0.775929533,0.70627583,0.487303795,0.617776315
TFB2M,0.678338955,0.560168025,0.796509884,0.600253123,0.723292096,0.458124716,0.793152098,0.622126236,0.873085458
LUM,0.678287945,0.635391572,0.721184319,0.464291967,0.63577793,0.71237997,0.729356877,0.729502779,0.798418149
RNF212,0.678284665,0.617257175,0.739312156,0.390313452,0.618133945,0.691676789,0.706714215,0.769781282,0.893088308
CDK19,0.678266682,0.718426428,0.638106936,0.756152661,0.5697141,0.78721829,0.669789426,0.611908333,0.674817283
PDLIM5,0.678259217,0.61483271,0.741685724,0.613462361,0.658362231,0.716897509,0.697896973,0.514138261,0.86879797
SH3YL1,0.678254467,0.590943207,0.765565727,0.53374005,0.636387326,0.729700256,0.751954071,0.509389315,0.908355784
GABRA4,0.678105963,0.624963751,0.731248176,0.592047313,0.717593768,0.781801587,0.764978725,0.501042352,0.711172036
TMCO4,0.678102005,0.734100168,0.622103842,0.731345897,0.544817758,0.777938232,0.677115751,0.693016375,0.644378016
PRKCI,0.678075086,0.677602997,0.678547176,0.546808135,0.592058849,0.746024335,0.662494995,0.73997652,0.781087684
ZNF429,0.67804896,0.679578671,0.676519249,0.514060899,0.683495409,0.667702007,0.683358329,0.856973106,0.662704009
TIMP3,0.677914368,0.634410069,0.721418667,0.672629429,0.592801254,0.547551218,0.681938667,0.683049559,0.88951608
LMBRD2,0.677859966,0.664889148,0.690830783,0.526544697,0.70404183,0.731491799,0.649207717,0.736630949,0.719242802
CNOT2,0.677847411,0.600091613,0.755603209,0.542600045,0.815475811,0.57980103,0.746606587,0.677873764,0.704727231
TBKBP1,0.677706259,0.604483834,0.750928684,0.785373815,0.70236633,0.509058151,0.72954621,0.519019537,0.820873513
ATP13A1,0.677565447,0.665623862,0.689507032,0.779315821,0.73482244,0.778397655,0.636166098,0.43915811,0.697532557
HTR1E,0.677363446,0.647025971,0.707700921,0.578867935,0.671697012,0.865644447,0.750735279,0.49656553,0.700670471
EIF1AX,0.677340599,0.61091009,0.743771108,0.671975244,0.868448483,0.58464634,0.840507875,0.576108687,0.522356965
FKRP,0.677332456,0.54697055,0.807694361,0.348514173,0.78498904,0.497755821,0.840532984,0.794641657,0.797561058
RHOB,0.677293662,0.669648274,0.684939049,0.50679497,0.654635278,0.696160397,0.720397125,0.805989454,0.679784743
KLHDC2,0.67725204,0.662267207,0.692236873,0.614442959,0.502960796,0.727204989,0.660664092,0.645153672,0.913085729
FBXL3,0.677243896,0.666953042,0.687534751,0.643044537,0.697592953,0.651692126,0.694650479,0.706122463,0.670360819
ZBTB16,0.677230324,0.813379343,0.541081305,0.929151256,0.662782049,0.88090853,0.547682191,0.630078244,0.412779674
SLC38A6,0.677169362,0.710964606,0.643374118,0.863083354,0.623628689,0.581245122,0.642591223,0.68856534,0.663902442
CDK14,0.6771015,0.656330458,0.697872543,0.690930992,0.698642092,0.729374521,0.692943763,0.548685862,0.702031773
INPP1,0.677067004,0.634162148,0.71997186,0.560232493,0.636609912,0.717745777,0.738782158,0.624508174,0.784523511
RPL35A,0.676946098,0.678348116,0.675544079,0.744923622,0.620408662,0.606134678,0.697491161,0.683986048,0.708732415
GNB3,0.676917709,0.732871875,0.620963543,0.626946437,0.696518027,0.824827123,0.664646204,0.746842066,0.501726396
ARL1,0.676874956,0.650112989,0.703636923,0.606306367,0.643406918,0.661679979,0.705326448,0.682352622,0.762177403
MEGF9,0.676817839,0.620076593,0.733559086,0.760741455,0.692863687,0.549572812,0.690472927,0.549915512,0.817340644
WIZ,0.676784474,0.685625355,0.667943594,0.684242564,0.588671883,0.571609471,0.574962507,0.80102403,0.840196391
TRIM54,0.676656442,0.627618266,0.725694619,0.62169803,0.764749354,0.610709899,0.7501666,0.650446868,0.662167903
TAPBPL,0.676637215,0.769411664,0.583862766,0.785511574,0.559481267,0.759887757,0.478977192,0.76283566,0.713129839
PTGFRN,0.676614368,0.765329117,0.587899619,0.851120054,0.539540171,0.803389681,0.541996756,0.641477616,0.682161931
VWA1,0.676582021,0.787472318,0.565691723,0.574618449,0.595452602,0.844660998,0.523261559,0.943137508,0.57836101
CERS4,0.676556686,0.613639479,0.739473893,0.631655345,0.68140324,0.530965872,0.729099682,0.67829722,0.807918756
ARL6IP6,0.676497873,0.665176881,0.687818864,0.635615063,0.630382942,0.732992895,0.649843579,0.626922685,0.783230071
KCNS3,0.676456477,0.616026394,0.73688656,0.47808142,0.69845208,0.514037147,0.79998032,0.855960613,0.712227282
ELL3,0.67644709,0.560748693,0.792145486,0.577259618,0.735353796,0.60367945,0.826343827,0.501307012,0.814738835
TSPAN2,0.676404902,0.64681741,0.705992395,0.508955001,0.637736412,0.725394445,0.653552209,0.706102783,0.826688563
PEX11G,0.676385109,0.583529566,0.769240653,0.598369289,0.674195672,0.458756506,0.744378016,0.693462904,0.889148271
CCND2,0.676354459,0.652305141,0.700403776,0.733266377,0.825033422,0.613228917,0.73517057,0.61042013,0.541007336
PET100,0.676342583,0.647732861,0.704952305,0.5697236,0.568735537,0.703101948,0.657285948,0.670373035,0.888835429
H3F3B,0.676260923,0.621584701,0.730937144,0.490367063,0.737055083,0.589490292,0.732182629,0.784896749,0.723573721
SELE,0.676100544,0.738975337,0.61322575,0.782651891,0.600139116,0.770189809,0.603293318,0.664084311,0.636244817
CNOT6L,0.676093192,0.603658412,0.748527971,0.606546597,0.633086544,0.611531701,0.763579422,0.592896939,0.848917949
SNX16,0.676082221,0.679008182,0.67315626,0.793580304,0.725812472,0.649743144,0.661950068,0.593701097,0.631706241
FAM92A1,0.675965839,0.715754721,0.636176956,0.718125802,0.648826336,0.776473782,0.659658385,0.652664581,0.600046146
PALM,0.675667927,0.684871866,0.666463987,0.57456416,0.671118832,0.602419262,0.683512375,0.877632177,0.644760754
TMEM256-PLSCR3,0.675651527,0.84147377,0.509829283,0.929153971,0.566433676,0.939806866,0.455208029,0.655460474,0.507846144
SMPD4,0.675629132,0.6352701,0.715988165,0.465005191,0.741924823,0.650819427,0.659675351,0.789985681,0.746364321
CCDC113,0.675594184,0.716318424,0.634869943,0.632266098,0.613900067,0.772541887,0.549325796,0.744147287,0.741383967
CHIC2,0.675591809,0.711230623,0.639952995,0.765484293,0.524063003,0.516005809,0.5521753,0.852201766,0.843620681
MYCT1,0.675571337,0.663757671,0.687385003,0.836045304,0.472269084,0.594128625,0.682394017,0.561099085,0.907491908
SPATA24,0.675540234,0.679497916,0.671582552,0.664260751,0.569013769,0.775240739,0.57510298,0.598992257,0.870630908
SH2B3,0.675397951,0.612231806,0.738564096,0.720822617,0.668561812,0.478978549,0.747586506,0.636894251,0.799543971
POMT1,0.675291069,0.677979176,0.672602963,0.844198861,0.663132215,0.733434673,0.689975502,0.456303992,0.664701172
SAMD10,0.67507527,0.636780923,0.713369617,0.652980137,0.687434768,0.658386661,0.733704762,0.59897597,0.71896932
EFCAB13,0.675069049,0.657245457,0.692892641,0.523900814,0.65958238,0.651498721,0.711882545,0.796336837,0.707212997
MGAT4A,0.674988746,0.648572986,0.701404506,0.66097897,0.61696537,0.666688835,0.709113118,0.618051154,0.778135031
SHANK2,0.674981055,0.706698607,0.643263504,0.697288255,0.656059691,0.747105369,0.651339246,0.675702197,0.622391574
IMPACT,0.674974269,0.727090303,0.622858235,0.811212074,0.709197267,0.825777184,0.562893342,0.544281652,0.596484097
RPRM,0.674973364,0.775105694,0.574841034,0.794167306,0.419191905,0.914583432,0.482734682,0.616566345,0.822596516
UBE2D3,0.674867274,0.701570993,0.648163555,0.736411756,0.613080979,0.740554021,0.657676151,0.627747202,0.673733535
DIAPH3,0.67466991,0.720098535,0.629241286,0.752468461,0.76542729,0.763584172,0.752271663,0.644242971,0.370024905
REEP1,0.674657243,0.680587771,0.668726715,0.598760171,0.678480446,0.71948846,0.668246256,0.723514682,0.659453444
RBBP5,0.674579655,0.614759872,0.734399437,0.650973473,0.734662966,0.586549176,0.722873391,0.606756968,0.745661955
SLC6A20,0.674417353,0.698268401,0.650566304,0.735176677,0.722930394,0.814373062,0.718401998,0.545255465,0.51036652
CARD14,0.674384553,0.614317415,0.734451691,0.729132934,0.606902191,0.673019632,0.694447574,0.44079968,0.902005307
MOB1B,0.674370302,0.659080884,0.68965972,0.633188336,0.594607727,0.720344193,0.638901594,0.623710123,0.835469839
FAM96A,0.674334335,0.716101267,0.632567403,0.660012622,0.531858251,0.886978739,0.54802557,0.601312441,0.817818389
CAPN1,0.67426342,0.62621964,0.7223072,0.556243596,0.648024213,0.763942481,0.653909839,0.558472845,0.864987547
EMC1,0.674147829,0.68235692,0.665938739,0.530033456,0.664065989,0.660101521,0.60945989,0.856935783,0.724290339
MCL1,0.674131656,0.680382151,0.667881161,0.833693225,0.640979513,0.609382528,0.63204487,0.598070698,0.7306191
VSTM2L,0.674058592,0.614829769,0.733287414,0.577541243,0.781589859,0.626515517,0.802090812,0.640432549,0.61618157
PM20D1,0.673984623,0.657237992,0.690731253,0.724272016,0.598197599,0.65142543,0.610811691,0.596016531,0.863184468
OMA1,0.673964264,0.741201872,0.606726656,0.479832925,0.722454685,0.771758087,0.60800494,0.972014604,0.489720343
MAPRE2,0.673932822,0.52674896,0.821116683,0.664746639,0.875955999,0.46040554,0.874618449,0.455094701,0.712775602
UBE2D1,0.673907487,0.786728556,0.561086417,0.745532339,0.599992535,0.804007899,0.531681811,0.810645431,0.551584905
SNRNP35,0.673816892,0.565680413,0.78195337,0.713734485,0.772904268,0.569923792,0.791173257,0.413382963,0.781782585
ATP10D,0.673786241,0.583668456,0.763904026,0.469129812,0.779188241,0.460323428,0.797331687,0.821552128,0.71519215
R3HDM4,0.673767579,0.624053728,0.72348143,0.610403165,0.737751342,0.704622045,0.776730977,0.557135974,0.65596197
BRF2,0.673750048,0.839372553,0.508127543,0.803673342,0.527938572,0.862450885,0.500008143,0.851993431,0.496435915
CTNNBL1,0.673591026,0.731445653,0.615736399,0.769677454,0.501444092,0.806182181,0.588376686,0.618477324,0.757388419
CD81,0.673586049,0.646603872,0.700568227,0.665812743,0.589426503,0.709956637,0.693164313,0.564042237,0.819113865
BTNL9,0.673563768,0.751464338,0.595663199,0.647326597,0.534147219,0.657353131,0.647083653,0.949713285,0.605758725
LRRC75B,0.673559244,0.753996928,0.59312156,0.746821029,0.425253972,0.791475241,0.524674435,0.723694515,0.829436275
TTC33,0.673548273,0.651982121,0.695114426,0.627355642,0.655164598,0.617526585,0.664027986,0.711064136,0.766150693
PALM2,0.673518414,0.617536538,0.729500291,0.862311769,0.678333186,0.666377351,0.698911502,0.323920493,0.811256184
GGPS1,0.673495568,0.522023991,0.824967144,0.690503464,0.742446678,0.527291852,0.872401414,0.348276658,0.860053339
DLGAP4,0.673407574,0.654339402,0.692475745,0.626231177,0.560580623,0.75832355,0.670114482,0.57846348,0.84673213
BET1,0.673379185,0.651907473,0.694850897,0.637193521,0.682586744,0.665987147,0.635061991,0.652541752,0.766903956
URM1,0.673333492,0.635923832,0.710743151,0.692997374,0.695578825,0.687704857,0.685405031,0.527069266,0.751245597
KIF11,0.673252058,0.745339613,0.601164503,0.705460135,0.615735042,0.709160621,0.561549006,0.821398082,0.626209461
RIMS4,0.673250474,0.60408594,0.742415009,0.659160282,0.544072639,0.753474169,0.750819427,0.399623369,0.932352961
CCDC74B,0.67319562,0.556227761,0.790163478,0.409550146,0.770001154,0.507509552,0.820388982,0.751623586,0.780100299
PPM1B,0.673152528,0.715439844,0.630865211,0.742156909,0.567545247,0.799516148,0.607640524,0.604646476,0.717409863
RBM3,0.673083196,0.653838811,0.692327581,0.622083483,0.638342415,0.593952185,0.639449915,0.745480765,0.799190413
FIGNL1,0.673080708,0.587053387,0.759108029,0.532342782,0.683581593,0.434761365,0.722479794,0.794056013,0.871262699
PNPO,0.672984457,0.694076145,0.65189277,0.715836834,0.588213818,0.692849436,0.643890092,0.673542166,0.7235744
GPR52,0.672883344,0.65269444,0.693072248,0.534635143,0.682621353,0.564759533,0.704140229,0.858688645,0.692455161
IKBIP,0.67286423,0.709761648,0.635966811,0.621610489,0.531200673,0.722534762,0.551576762,0.785139693,0.825122999
SLC22A13,0.67281503,0.779925443,0.565704617,0.875691339,0.528573077,0.808698485,0.570204738,0.655386505,0.598336036
ELOVL4,0.672756217,0.551019393,0.794493041,0.625508452,0.778022381,0.596904838,0.811615171,0.430644888,0.793841571
HLA-C,0.672704529,0.478244514,0.867164544,0.68109922,0.766914135,0.658356802,0.844562599,0.09527752,0.990016898
TAGLN,0.672644019,0.855236531,0.490051507,0.793074057,0.503100591,0.925071424,0.435603526,0.847564112,0.531450403
C11orf68,0.672581926,0.531508086,0.813655766,0.609149764,0.823772555,0.565993933,0.906921192,0.41938056,0.71027355
SOX8,0.672540643,0.661013579,0.684067708,0.489076337,0.659137888,0.71694094,0.711499128,0.77702346,0.681566107
DPP10,0.672417022,0.688191876,0.656642169,0.754217252,0.552569575,0.676931168,0.611853365,0.633427208,0.805503566
MPPED1,0.67238377,0.593450462,0.751317078,0.485848167,0.688666454,0.688478478,0.750873717,0.606024742,0.814411064
NEDD4,0.672354929,0.653423725,0.691286133,0.729707721,0.549602671,0.730289972,0.637034046,0.500273482,0.887221683
SPAG9,0.672162655,0.672901553,0.671423756,0.734238832,0.699634905,0.579694488,0.717436329,0.704771341,0.597200035
ZNF45,0.672108479,0.555176587,0.789040371,0.632268813,0.787401516,0.625679463,0.830279793,0.407581485,0.749439803
SHFM1,0.672106895,0.661670931,0.68254286,0.821467301,0.67700853,0.686470457,0.695278198,0.477075034,0.675341852
RFESD,0.672057696,0.642651167,0.701464225,0.414494534,0.721965404,0.872085858,0.63224099,0.641373109,0.75018628
PCBD2,0.67197728,0.560186121,0.783768439,0.452820662,0.8071526,0.504769984,0.813853243,0.722967718,0.730299473
GFOD1,0.671882613,0.597489804,0.746275423,0.765149736,0.744238221,0.641549549,0.776912845,0.385770126,0.717675201
CDH7,0.671795864,0.697453837,0.64613789,0.728946315,0.559150103,0.856536757,0.648438847,0.50687844,0.730824721
